,user_id,movie_id,rating,timestamp,date,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
263298,19998,1024648,8,1362376309,2013-03-04 05:51:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233071,17693,1990181,5,1362376437,2013-03-04 05:53:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48866,3895,2023587,8,1362376510,2013-03-04 05:55:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77369,5992,1904996,5,1362376512,2013-03-04 05:55:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211961,16073,903624,9,1362377115,2013-03-04 06:05:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
607947,45699,1711425,6,1362377659,2013-03-04 06:14:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
654410,49442,401445,7,1362377768,2013-03-04 06:16:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
465568,34915,903624,7,1362377786,2013-03-04 06:16:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442053,33095,1790886,6,1362377822,2013-03-04 06:17:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
319223,24204,2357129,9,1362378060,2013-03-04 06:21:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572977,42948,1648179,8,1362379386,2013-03-04 06:43:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
542885,40686,1659337,8,1362379434,2013-03-04 06:43:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289183,21825,985699,9,1362379494,2013-03-04 06:44:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3875,272,1862079,10,1362379526,2013-03-04 06:45:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289188,21825,1591095,7,1362379872,2013-03-04 06:51:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248221,18785,1321870,5,1362379912,2013-03-04 06:51:52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289184,21825,1233227,6,1362379975,2013-03-04 06:52:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57998,4622,1907668,7,1362380129,2013-03-04 06:55:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289185,21825,1250777,8,1362380741,2013-03-04 07:05:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
658494,49797,1588173,8,1362380789,2013-03-04 07:06:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113756,8813,144084,8,1362380829,2013-03-04 07:07:09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289191,21825,1735898,7,1362381036,2013-03-04 07:10:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
599613,45041,116209,10,1362381684,2013-03-04 07:21:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695889,52823,1024648,8,1362381732,2013-03-04 07:22:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202462,15443,1606378,10,1362381854,2013-03-04 07:24:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44824,3760,1045658,8,1362382109,2013-03-04 07:28:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406585,30655,1772341,9,1362382145,2013-03-04 07:29:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
389441,29381,1673434,10,1362382206,2013-03-04 07:30:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696349,52846,119345,10,1362382436,2013-03-04 07:33:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696351,52846,130018,10,1362382448,2013-03-04 07:34:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696352,52846,332136,10,1362382533,2013-03-04 07:35:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696350,52846,127723,10,1362382601,2013-03-04 07:36:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
478807,35741,1560747,6,1362382647,2013-03-04 07:37:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148872,11312,126376,9,1362382648,2013-03-04 07:37:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179534,13782,1795702,7,1362382673,2013-03-04 07:37:53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179520,13782,435761,8,1362382760,2013-03-04 07:39:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179527,13782,1441326,6,1362382859,2013-03-04 07:40:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349633,26496,1428538,1,1362382874,2013-03-04 07:41:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179526,13782,1412386,6,1362383016,2013-03-04 07:43:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
419798,31608,1588334,8,1362383310,2013-03-04 07:48:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
618938,46618,1682180,6,1362383334,2013-03-04 07:48:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
604032,45413,1045658,9,1362383431,2013-03-04 07:50:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
436498,32665,53198,8,1362383464,2013-03-04 07:51:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
621050,46744,23969,8,1362384307,2013-03-04 08:05:07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
456355,34132,2364659,2,1362384638,2013-03-04 08:10:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149865,11339,1602620,8,1362385225,2013-03-04 08:20:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97580,7511,1853728,9,1362385285,2013-03-04 08:21:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297984,22578,1992258,6,1362385341,2013-03-04 08:22:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313874,23835,1637725,7,1362385487,2013-03-04 08:24:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313902,23835,1764651,7,1362385570,2013-03-04 08:26:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313758,23835,903624,8,1362385650,2013-03-04 08:27:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313783,23835,1179034,8,1362385881,2013-03-04 08:31:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227039,17186,1702439,1,1362385940,2013-03-04 08:32:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297455,22550,975645,8,1362386569,2013-03-04 08:42:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297470,22550,1675434,7,1362386583,2013-03-04 08:43:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160281,12123,454876,9,1362387032,2013-03-04 08:50:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600391,45136,1931533,5,1362387035,2013-03-04 08:50:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160286,12123,1659337,10,1362387108,2013-03-04 08:51:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268389,20315,2608224,2,1362387418,2013-03-04 08:56:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146098,11083,1321870,6,1362387537,2013-03-04 08:58:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85345,6553,1424432,10,1362388275,2013-03-04 09:11:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
548981,41302,1621045,8,1362388593,2013-03-04 09:16:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123984,9599,1649419,10,1362388668,2013-03-04 09:17:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123988,9599,1907668,10,1362388757,2013-03-04 09:19:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123986,9599,1772341,10,1362388777,2013-03-04 09:19:37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92933,7112,1193507,7,1362388993,2013-03-04 09:23:13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92934,7112,1409024,6,1362389120,2013-03-04 09:25:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
421583,31733,1790886,5,1362389233,2013-03-04 09:27:13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92930,7112,266697,9,1362389240,2013-03-04 09:27:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92931,7112,378194,9,1362389357,2013-03-04 09:29:17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39902,3461,1456635,7,1362389383,2013-03-04 09:29:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92929,7112,258463,8,1362389642,2013-03-04 09:34:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184583,14214,975645,9,1362389683,2013-03-04 09:34:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115163,8945,413893,10,1362389914,2013-03-04 09:38:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92932,7112,440963,9,1362390068,2013-03-04 09:41:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76695,5927,227445,7,1362390416,2013-03-04 09:46:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
571310,42858,1566648,8,1362390837,2013-03-04 09:53:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35899,3174,2053463,7,1362391363,2013-03-04 10:02:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
319436,24238,1270262,6,1362391480,2013-03-04 10:04:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
686101,52104,1772341,7,1362391564,2013-03-04 10:06:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170960,13133,56983,6,1362391580,2013-03-04 10:06:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241505,18280,1327194,7,1362392625,2013-03-04 10:23:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130669,10019,1024648,9,1362393123,2013-03-04 10:32:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297469,22550,1667310,6,1362393288,2013-03-04 10:34:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
709769,53793,1907668,7,1362393670,2013-03-04 10:41:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
425360,31954,1190080,7,1362393908,2013-03-04 10:45:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29401,2682,1024648,6,1362393938,2013-03-04 10:45:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
341466,25904,1074638,9,1362395787,2013-03-04 11:16:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
364507,27454,421715,9,1362396140,2013-03-04 11:22:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
399691,30196,1560747,7,1362397233,2013-03-04 11:40:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552141,41581,110771,8,1362397249,2013-03-04 11:40:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
573706,43022,1024648,9,1362397273,2013-03-04 11:41:13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406379,30643,1440129,7,1362397705,2013-03-04 11:48:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451798,33885,2125608,8,1362397806,2013-03-04 11:50:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306925,23218,56217,8,1362398105,2013-03-04 11:55:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44904,3765,1276104,7,1362398354,2013-03-04 11:59:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
267405,20217,1844643,6,1362399182,2013-03-04 12:13:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
421146,31676,257106,10,1362399240,2013-03-04 12:14:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
598714,44964,113870,7,1362399342,2013-03-04 12:15:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
587047,43911,1259521,5,1362399664,2013-03-04 12:21:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150545,11376,398165,10,1362399911,2013-03-04 12:25:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51238,4103,2125435,9,1362400863,2013-03-04 12:41:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51237,4103,2024432,3,1362401082,2013-03-04 12:44:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48156,3861,1124035,7,1362401223,2013-03-04 12:47:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345350,26194,288330,8,1362401302,2013-03-04 12:48:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
565213,42349,401729,7,1362401511,2013-03-04 12:51:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
274489,20671,1601913,7,1362401638,2013-03-04 12:53:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
314063,23837,492890,9,1362401699,2013-03-04 12:54:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82079,6346,800369,5,1362403380,2013-03-04 13:23:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82080,6346,1229238,7,1362403396,2013-03-04 13:23:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371173,27969,97165,7,1362403486,2013-03-04 13:24:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
614807,46247,1321870,8,1362403856,2013-03-04 13:30:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427585,32174,477080,7,1362403874,2013-03-04 13:31:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427603,32174,1397280,7,1362403902,2013-03-04 13:31:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427566,32174,251415,9,1362403939,2013-03-04 13:32:19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427565,32174,248667,8,1362404052,2013-03-04 13:34:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427588,32174,814314,9,1362404082,2013-03-04 13:34:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427571,32174,325710,8,1362404158,2013-03-04 13:35:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427559,32174,145681,8,1362404241,2013-03-04 13:37:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427586,32174,493464,8,1362404274,2013-03-04 13:37:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427580,32174,409459,8,1362404294,2013-03-04 13:38:14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427554,32174,116126,10,1362404315,2013-03-04 13:38:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427562,32174,187393,8,1362404338,2013-03-04 13:38:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178832,13755,1306980,8,1362404356,2013-03-04 13:39:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427573,32174,349710,7,1362404365,2013-03-04 13:39:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427561,32174,172495,9,1362404424,2013-03-04 13:40:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427568,32174,289879,8,1362404464,2013-03-04 13:41:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35965,3185,1740707,6,1362404499,2013-03-04 13:41:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427557,32174,139654,9,1362404551,2013-03-04 13:42:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427591,32174,892769,8,1362404570,2013-03-04 13:42:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35956,3185,1024648,7,1362404666,2013-03-04 13:44:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271779,20510,1602472,3,1362405216,2013-03-04 13:53:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383904,28906,795421,9,1362405518,2013-03-04 13:58:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460968,34448,1351685,7,1362405675,2013-03-04 14:01:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
673875,51129,1333125,4,1362406127,2013-03-04 14:08:47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221690,16740,1866249,8,1362408336,2013-03-04 14:45:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260958,19792,121766,9,1362408458,2013-03-04 14:47:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504721,38015,2088735,9,1362408642,2013-03-04 14:50:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
504708,38015,1764234,5,1362408724,2013-03-04 14:52:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
595690,44690,418689,7,1362408920,2013-03-04 14:55:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
424361,31892,1371111,1,1362408941,2013-03-04 14:55:41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517453,38859,1714210,8,1362409188,2013-03-04 14:59:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95664,7325,120630,6,1362409825,2013-03-04 15:10:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95662,7325,118880,9,1362409859,2013-03-04 15:10:59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95672,7325,362227,8,1362409904,2013-03-04 15:11:44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268366,20306,780504,8,1362410074,2013-03-04 15:14:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360597,27152,1723811,10,1362410101,2013-03-04 15:15:01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493382,36891,289043,8,1362410273,2013-03-04 15:17:53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
536771,40202,1582507,7,1362410629,2013-03-04 15:23:49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
639110,48198,1371111,10,1362410972,2013-03-04 15:29:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84800,6509,454876,10,1362411025,2013-03-04 15:30:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
622654,46819,1855325,7,1362411518,2013-03-04 15:38:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230506,17466,1602620,9,1362411568,2013-03-04 15:39:28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238373,18108,496806,7,1362411856,2013-03-04 15:44:16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
626580,47171,308644,10,1362412198,2013-03-04 15:49:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392845,29632,1992258,6,1362412599,2013-03-04 15:56:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
345923,26235,454876,10,1362412676,2013-03-04 15:57:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
673525,51060,62055,5,1362413216,2013-03-04 16:06:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
413600,31113,1772341,10,1362413225,2013-03-04 16:07:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8069,715,1598822,6,1362413328,2013-03-04 16:08:48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44705,3754,1790885,8,1362413390,2013-03-04 16:09:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141052,10729,1991245,5,1362413667,2013-03-04 16:14:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458829,34280,1024648,8,1362413890,2013-03-04 16:18:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
414444,31177,1853728,7,1362414051,2013-03-04 16:20:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
414443,31177,454876,8,1362414133,2013-03-04 16:22:13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
423452,31822,1981677,8,1362414747,2013-03-04 16:32:27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371167,27969,93437,7,1362415146,2013-03-04 16:39:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406200,30623,1588173,6,1362415146,2013-03-04 16:39:06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
389123,29346,83907,5,1362416083,2013-03-04 16:54:43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
234628,17804,2401621,7,1362416097,2013-03-04 16:54:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463702,34684,373469,8,1362416121,2013-03-04 16:55:21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180570,13892,1024648,10,1362416139,2013-03-04 16:55:39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660974,49992,143145,3,1362416157,2013-03-04 16:55:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300364,22692,1772341,8,1362416376,2013-03-04 16:59:36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194393,14907,1726669,7,1362416631,2013-03-04 17:03:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416492,31298,947798,10,1362416853,2013-03-04 17:07:33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38587,3392,1351685,7,1362417183,2013-03-04 17:13:03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
589493,44124,1790885,6,1362417235,2013-03-04 17:13:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650460,49027,87928,8,1362417340,2013-03-04 17:15:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273706,20610,443706,4,1362417460,2013-03-04 17:17:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161910,12302,1707386,7,1362417594,2013-03-04 17:19:54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383117,28824,2649128,10,1362419005,2013-03-04 17:43:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132340,10141,1682180,8,1362419009,2013-03-04 17:43:29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650461,49027,91777,7,1362419020,2013-03-04 17:43:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650462,49027,93756,6,1362419064,2013-03-04 17:44:24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517808,38893,2083379,7,1362419156,2013-03-04 17:45:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517782,38893,455590,7,1362419200,2013-03-04 17:46:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517777,38893,349903,8,1362419277,2013-03-04 17:47:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517786,38893,496806,8,1362419338,2013-03-04 17:48:58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650463,49027,95882,6,1362419348,2013-03-04 17:49:08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517775,38893,240772,8,1362419365,2013-03-04 17:49:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
283052,21379,1707386,10,1362419671,2013-03-04 17:54:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
650466,49027,98105,5,1362419815,2013-03-04 17:56:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35896,3174,91799,4,1362420184,2013-03-04 18:03:04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134958,10357,1045658,10,1362420231,2013-03-04 18:03:51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171155,13147,1194173,7,1362420442,2013-03-04 18:07:22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171176,13147,2388725,9,1362420495,2013-03-04 18:08:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190934,14700,114746,7,1362420732,2013-03-04 18:12:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
604024,45413,47811,8,1362421186,2013-03-04 18:19:46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
553870,41683,317740,6,1362421212,2013-03-04 18:20:12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2766,175,1024648,8,1362421354,2013-03-04 18:22:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371222,27969,365748,8,1362421395,2013-03-04 18:23:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2763,175,119488,10,1362421474,2013-03-04 18:24:34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2771,175,1560747,6,1362421540,2013-03-04 18:25:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7391,656,1045658,7,1362422022,2013-03-04 18:33:42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303231,22915,15324,9,1362422058,2013-03-04 18:34:18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150837,11387,2125435,8,1362422452,2013-03-04 18:40:52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218793,16498,94025,7,1362422918,2013-03-04 18:48:38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130714,10023,172495,10,1362422966,2013-03-04 18:49:26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
703210,53224,1912398,7,1362422980,2013-03-04 18:49:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
539633,40453,1549572,9,1362423025,2013-03-04 18:50:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125208,9687,1093357,3,1362423117,2013-03-04 18:51:57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
