ID,Promotion,purchase,V1,V2,V3,V4,V5,V6,V7
34265,No,0,0,34.2370963,1.17251687,2,2,2,2
34268,Yes,0,1,28.2622346,-1.1650834,2,3,4,1
34269,Yes,0,2,21.3633691,-0.5590389,2,3,2,2
34270,No,0,2,29.3353866,-0.3858833,2,4,2,2
34271,No,0,1,33.3116439,0.91278351,2,3,3,2
34272,No,0,2,37.3890838,0.30673899,2,3,1,2
34274,No,0,0,34.0378763,0.2201612,2,4,3,2
34275,Yes,0,1,29.5263362,1.25909466,2,3,3,1
34276,Yes,0,1,24.6911009,0.82620572,1,2,4,2
34278,No,0,1,44.2374121,1.08593908,1,3,1,1
34279,No,0,2,20.6307619,-1.4248168,2,3,3,2
34281,Yes,0,3,31.4453018,1.34567245,2,2,2,1
34282,No,0,0,23.2914903,-1.4248168,2,2,2,2
34284,Yes,0,0,35.2026543,-0.9919278,2,1,4,1
34285,Yes,0,1,29.3552444,-1.5979723,2,4,4,2
34286,Yes,0,2,27.9048395,0.47989457,2,1,2,2
34287,No,0,1,35.8575048,-0.2127277,1,3,2,2
34288,Yes,0,1,39.8823563,1.34567245,2,2,1,2
34289,Yes,0,2,26.1751565,-1.5979723,2,2,1,2
34290,No,0,1,25.6063756,-1.2516612,2,3,4,2
34291,Yes,0,3,29.3243577,0.99936129,2,2,4,2
34292,No,0,1,28.5942473,1.60540581,2,3,2,1
34293,Yes,0,2,27.8794014,-1.5113946,1,2,1,1
34294,No,0,3,29.1230031,0.82620572,1,2,1,2
34295,No,0,3,26.9717194,1.25909466,2,2,2,2
34298,No,0,2,24.7185677,-0.0395722,2,2,3,2
34299,No,0,0,32.4882507,0.73962793,1,2,3,2
34300,No,0,2,34.0939088,-1.5113946,2,1,1,1
34306,No,0,2,32.619207,-0.0395722,2,2,2,2
34307,No,0,0,39.7429205,0.47989457,1,2,2,1
34308,Yes,0,2,17.0560702,-1.4248168,1,3,3,2
34309,No,0,2,28.4535882,1.17251687,2,3,3,1
34311,No,0,2,30.8652633,-0.9919278,2,2,2,2
34313,Yes,0,1,33.8270342,-0.8187723,1,2,4,2
34314,No,0,1,34.4445424,1.08593908,1,2,3,2
34315,Yes,0,1,27.168374,-0.3858833,2,1,3,2
34316,No,0,2,39.8460922,-0.8187723,2,1,3,1
34317,Yes,0,1,28.5326417,0.73962793,2,2,3,2
34318,No,0,1,40.7287783,-0.9919278,1,1,3,1
34319,Yes,0,1,34.1232974,-1.338239,2,3,3,2
34320,Yes,0,1,28.2254304,-0.7321945,1,1,1,2
34321,No,0,1,32.9874861,-0.5590389,2,3,4,2
34322,No,0,2,21.1894254,-0.0395722,2,3,2,2
34323,Yes,0,2,32.8268824,1.43225023,2,2,4,2
34325,Yes,0,2,29.7464325,0.73962793,2,3,1,1
34327,No,0,1,27.79699,-0.7321945,2,3,3,1
34330,Yes,0,3,33.5915345,1.17251687,1,3,3,1
34331,No,0,0,36.1226561,1.08593908,2,3,4,2
34332,No,0,1,37.1646846,-0.8187723,1,2,1,2
34333,Yes,0,2,36.041036,0.65305014,2,2,4,2
34334,Yes,0,2,31.3637882,1.17251687,2,2,2,2
34335,No,0,2,31.2177316,-0.4724611,2,2,4,2
34336,Yes,0,2,19.1274265,1.25909466,2,2,2,2
34337,Yes,0,2,19.8492593,0.13358341,1,2,4,2
34338,No,0,1,34.229162,0.13358341,1,2,4,2
34340,No,0,0,23.4608428,1.34567245,2,3,4,2
34341,Yes,0,3,38.9550862,-0.12615,2,3,1,2
34342,Yes,0,2,18.0552495,-0.2993055,2,2,1,2
34343,No,0,3,31.7746768,1.6919836,2,1,4,2
34345,No,0,2,35.3179835,-0.6456167,2,2,4,2
34346,Yes,0,1,20.1625892,-0.3858833,2,2,4,1
34347,No,0,3,28.4097422,-1.6845501,1,3,4,1
34348,No,0,1,32.0904962,-0.7321945,2,2,1,2
34349,No,0,2,32.1757623,0.82620572,1,1,3,2
34350,Yes,0,2,21.6370401,-0.7321945,2,3,2,1
34353,Yes,0,2,37.8813583,0.99936129,2,2,2,2
34355,No,0,1,33.1477762,0.04700562,2,2,4,1
34357,No,0,1,19.0165626,0.2201612,1,3,3,1
34358,Yes,0,0,18.2467829,-0.90535,1,3,2,2
34359,No,0,3,27.6690978,0.56647235,1,3,3,1
34361,No,0,2,27.3694339,1.17251687,1,3,1,1
34362,No,0,0,30.9610962,-0.3858833,2,2,1,2
34363,Yes,0,2,23.8962037,1.34567245,1,3,3,2
34364,No,0,2,28.513912,-0.0395722,2,3,2,2
34365,Yes,0,2,20.432775,-0.0395722,2,2,2,2
34368,Yes,0,1,33.9025097,-0.2127277,1,3,2,1
34369,No,0,2,27.5437801,1.17251687,2,3,1,1
34370,Yes,0,0,21.9969309,1.34567245,2,4,2,2
34371,No,0,2,35.6082346,-1.4248168,1,1,1,2
34372,No,0,1,33.0799989,1.51882802,1,2,2,2
34373,No,0,1,31.578393,0.65305014,2,1,3,2
34374,No,0,0,36.0099215,0.30673899,1,1,4,2
34375,Yes,0,1,32.4797822,-1.5979723,2,1,3,2
34377,Yes,0,1,36.307279,-0.6456167,1,3,2,2
34380,Yes,0,1,24.4669251,-0.3858833,2,3,4,2
34381,Yes,0,2,22.4127024,0.99936129,2,3,4,2
34383,Yes,0,3,25.4476367,1.43225023,2,1,1,2
34384,Yes,0,3,26.3985755,-1.5979723,1,2,4,2
34385,No,0,1,32.6305363,-1.2516612,2,2,1,2
34386,No,0,2,28.006068,-0.8187723,1,3,1,2
34389,Yes,0,2,33.0972364,-0.4724611,1,2,2,2
34392,No,0,2,28.5453437,-1.5979723,2,2,2,2
34394,No,0,2,29.7539583,1.43225023,1,3,1,2
34395,Yes,0,2,36.7361912,0.39331678,2,2,2,1
34396,No,0,2,31.9458012,1.43225023,1,2,2,2
34400,Yes,0,1,26.4664409,0.65305014,2,2,3,2
34403,No,0,2,32.5968653,0.65305014,2,2,2,2
34404,Yes,0,1,30.8811681,0.2201612,2,3,4,2
34405,Yes,0,1,25.6513712,1.51882802,1,3,2,2
34406,No,0,2,35.2812769,-0.3858833,1,3,2,2
34407,Yes,0,1,28.5797156,0.04700562,2,2,2,2
34409,No,0,2,26.3108871,0.91278351,2,3,4,2
34410,Yes,0,1,36.7725442,1.17251687,2,3,1,1
34411,Yes,0,1,29.6779405,-0.12615,1,1,1,2
34412,Yes,0,3,28.2351438,-0.0395722,1,4,2,2
34413,Yes,0,2,29.9552403,0.73962793,2,2,4,2
34417,No,0,2,30.7316106,-0.0395722,2,4,3,2
34419,Yes,0,1,37.4723399,-1.4248168,2,2,3,2
34420,Yes,0,1,29.3080295,0.65305014,1,1,1,2
34421,Yes,0,2,37.4974586,-1.4248168,1,1,2,2
34424,Yes,0,1,28.2882181,-0.12615,2,2,2,2
34425,No,0,1,24.082722,-0.0395722,2,2,2,2
34426,Yes,0,2,30.4612396,-1.2516612,2,2,4,1
34428,No,0,1,35.5127625,1.6919836,2,2,2,2
34431,No,0,1,26.5775885,1.51882802,1,3,2,2
34433,Yes,0,0,30.7142212,0.82620572,2,2,4,2
34434,Yes,0,0,25.0299598,0.04700562,2,2,4,2
34435,Yes,0,3,32.9276584,1.08593908,1,2,4,1
34437,Yes,0,3,25.3590485,-0.9919278,2,2,2,2
34438,Yes,0,1,35.9347723,-0.3858833,2,2,4,2
34440,Yes,0,2,26.1858225,-0.2127277,2,3,2,2
34441,Yes,0,1,32.4215667,0.56647235,2,1,4,1
34442,No,0,1,30.7823019,-0.90535,2,3,1,2
34444,Yes,0,2,30.0414619,0.30673899,1,4,2,2
34446,No,0,2,45.0966689,-1.5113946,2,3,3,2
34449,Yes,0,2,30.0402546,-0.0395722,2,3,1,2
34450,No,0,2,34.3732263,0.13358341,2,2,1,2
34451,Yes,0,0,27.7646233,1.17251687,2,1,3,2
34454,Yes,0,2,34.5908461,-1.1650834,2,1,4,2
34455,No,0,1,30.7324727,0.65305014,2,3,4,1
34456,No,0,0,30.8357496,1.43225023,1,3,2,2
34459,No,0,2,29.3485785,0.2201612,2,2,3,2
34460,No,0,3,19.6043759,-1.4248168,2,3,1,2
34463,No,0,1,22.6297305,0.13358341,1,2,2,2
34464,Yes,0,2,29.6493756,1.34567245,2,3,3,2
34466,No,0,2,24.8260947,-0.4724611,2,3,4,2
34467,No,0,2,41.4095044,-1.5113946,2,3,4,2
34468,No,0,0,31.6207097,1.43225023,1,4,1,2
34469,Yes,0,0,41.9237978,0.73962793,2,3,3,2
34475,Yes,0,2,23.9919876,-0.2127277,2,1,2,1
34478,Yes,0,2,34.4085484,0.2201612,2,2,2,2
34479,No,0,1,30.1895087,-1.5979723,1,1,2,1
34480,No,0,1,26.3965598,0.91278351,1,3,1,1
34482,No,0,3,18.2703717,0.13358341,1,3,1,2
34483,No,0,2,36.0288774,-0.4724611,1,2,2,2
34484,No,0,2,29.9724372,0.13358341,2,4,3,2
34485,No,0,1,31.0659814,-1.5979723,2,3,2,2
34486,Yes,0,2,30.7708024,-1.6845501,2,3,3,2
34490,Yes,0,3,35.1617333,-0.2127277,2,2,3,1
34491,Yes,0,2,26.2539431,0.65305014,1,2,1,1
34492,No,0,1,35.1603831,-0.2993055,1,3,1,2
34493,No,0,2,29.8347035,-1.4248168,2,1,4,1
34495,Yes,0,1,41.8866452,0.56647235,2,3,4,2
34496,Yes,0,3,22.377787,-1.338239,2,2,2,2
34498,Yes,0,1,28.9780671,0.30673899,1,3,3,1
34499,Yes,0,2,26.91256,-1.338239,1,2,1,2
34500,No,0,3,25.8966464,-0.0395722,2,2,1,2
34502,No,0,0,33.1453709,1.34567245,1,4,4,2
34503,Yes,0,2,24.8102249,1.34567245,2,2,3,2
34504,Yes,0,2,23.3890388,0.04700562,1,3,3,2
34506,No,0,3,27.2689621,1.60540581,2,3,4,1
34507,Yes,0,3,33.3598209,1.34567245,2,2,3,1
34508,Yes,0,2,40.3537208,-1.1650834,1,1,1,2
34510,Yes,0,2,24.8004943,1.6919836,1,2,4,1
34511,Yes,0,0,32.5868022,0.91278351,2,1,3,2
34512,Yes,0,2,20.4595734,0.47989457,1,2,3,2
34513,Yes,0,2,30.0295672,1.08593908,2,2,3,1
34515,No,0,1,27.5596398,-1.5113946,2,3,1,2
34516,No,0,1,36.1529373,1.34567245,2,3,4,2
34517,No,0,0,25.8611062,-1.5979723,1,2,1,2
34518,Yes,0,2,31.4735338,-1.0785056,1,3,3,1
34520,No,0,2,36.5204956,-1.1650834,2,3,2,1
34521,No,0,2,28.6184403,-0.2993055,2,1,3,1
34522,Yes,0,1,36.1655363,-0.90535,1,2,3,2
34524,Yes,0,3,30.2663599,-1.5979723,2,2,4,2
34525,Yes,0,1,38.8196973,-0.4724611,1,3,4,2
34527,Yes,0,3,33.5319355,0.73962793,2,3,1,2
34528,Yes,0,2,30.5864293,-0.5590389,2,2,3,2
34529,No,0,3,30.2984084,0.2201612,2,2,4,1
34530,Yes,0,0,23.9364496,-0.6456167,2,2,1,2
34531,Yes,0,1,44.1452199,1.6919836,1,3,4,1
34533,No,0,1,31.8141924,-1.5113946,2,3,3,2
34534,No,0,2,28.0624904,-1.2516612,1,1,1,1
34535,Yes,0,2,24.4626564,-0.7321945,1,2,1,2
34536,No,0,1,26.1703254,-0.9919278,1,2,3,2
34541,No,0,2,26.7885707,-0.6456167,2,2,1,1
34542,No,0,2,25.0806346,-1.6845501,2,2,2,1
34543,No,0,2,30.4090144,0.65305014,2,2,4,1
34545,No,0,2,36.0124245,-1.1650834,2,2,3,1
34546,No,0,0,30.4601073,-0.7321945,2,3,4,2
34547,Yes,0,2,34.0251937,0.04700562,1,3,3,2
34550,Yes,1,2,33.8235599,-1.1650834,2,3,2,2
34552,Yes,0,3,36.8686431,-0.9919278,1,2,4,2
34554,Yes,0,0,36.839613,-0.2993055,2,3,2,2
34555,Yes,0,2,25.3529183,-0.2993055,1,3,3,2
34556,Yes,0,3,36.8947596,-1.5979723,2,1,2,1
34559,No,0,3,32.718058,-1.2516612,2,2,4,2
34561,Yes,0,2,28.0099292,-0.8187723,1,3,2,1
34562,Yes,0,1,33.9361002,0.47989457,2,3,3,2
34563,No,0,2,27.7783682,-1.5979723,2,3,2,1
34564,No,0,2,40.3675604,-1.5113946,2,3,2,2
34565,No,0,2,37.5424802,0.82620572,2,2,3,2
34566,Yes,0,2,29.6669643,0.04700562,1,3,1,2
34568,Yes,0,2,35.2895646,-0.12615,1,3,4,2
34569,Yes,0,2,30.3231547,0.56647235,2,2,4,1
34570,Yes,0,2,29.5996701,-0.3858833,1,3,3,2
34571,Yes,0,2,26.0487121,-1.338239,1,2,4,1
34573,Yes,0,3,26.7903129,1.34567245,1,2,3,2
34575,No,0,1,32.4002175,-1.5113946,1,3,1,2
34577,No,0,2,35.6778892,0.39331678,2,3,4,1
34579,No,0,2,27.1171652,1.43225023,2,2,1,2
34580,Yes,0,1,23.6089303,1.08593908,2,2,3,1
34581,No,0,0,30.1852029,1.51882802,2,2,2,1
34583,No,0,1,31.4271082,-0.4724611,2,3,1,1
34585,Yes,0,2,35.7863493,0.56647235,2,2,1,2
34586,Yes,0,2,27.6661929,-0.2993055,2,4,4,1
34587,Yes,0,2,29.81894,0.04700562,2,3,2,2
34589,No,0,1,31.1688513,0.04700562,1,2,2,1
34592,Yes,0,1,29.3111312,-1.6845501,2,2,2,2
34593,Yes,0,1,30.8327319,-0.6456167,1,3,1,2
34594,No,0,1,33.9353727,-1.1650834,1,2,2,2
34596,Yes,0,1,33.4530622,0.99936129,1,4,2,2
34597,Yes,0,2,25.6964368,0.73962793,2,3,4,2
34603,No,0,1,30.1308429,-1.4248168,2,2,1,1
34605,Yes,0,1,34.2216781,1.25909466,2,2,1,2
34607,Yes,0,2,38.9366992,0.47989457,1,2,3,2
34608,Yes,0,2,34.957327,-0.9919278,2,1,4,2
34609,Yes,0,2,29.8529946,-1.0785056,2,2,3,1
34610,No,0,3,28.740148,-1.6845501,2,2,3,1
34612,No,0,1,38.8001946,0.91278351,2,1,4,2
34615,Yes,0,2,27.3218057,-0.6456167,1,4,2,2
34617,No,0,2,30.5266051,-1.5979723,2,2,1,1
34618,Yes,0,1,33.1205115,-1.1650834,2,3,3,2
34619,Yes,0,2,29.909843,-0.2127277,2,2,1,1
34620,No,0,1,25.3777169,0.13358341,2,2,4,1
34624,Yes,0,3,34.5752135,-0.6456167,2,3,1,1
34626,No,0,1,25.9001122,1.60540581,2,3,1,2
34627,No,0,2,41.4470885,-0.3858833,2,2,4,2
34628,No,0,3,33.3903227,-0.3858833,2,4,1,2
34629,No,0,2,29.499498,0.99936129,2,4,2,2
34630,No,0,2,30.2188189,1.08593908,2,3,4,2
34634,Yes,0,2,23.7598525,-1.1650834,2,4,3,1
34636,No,0,0,31.6912281,-0.9919278,2,3,4,1
34637,Yes,0,2,30.6791068,-0.2127277,2,1,4,1
34638,No,0,0,37.2873919,-0.0395722,2,2,3,1
34641,Yes,0,1,23.4756495,1.43225023,1,2,3,2
34642,Yes,0,0,32.512,0.13358341,2,1,1,2
34644,No,0,3,27.4102229,-1.5113946,2,3,2,2
34645,Yes,0,3,27.1945994,-1.4248168,2,4,4,2
34647,No,0,2,27.7549164,-1.338239,1,2,2,2
34650,Yes,0,2,32.6690723,-0.12615,2,3,4,2
34651,No,0,1,22.6728617,1.51882802,1,3,1,2
34653,No,0,2,33.3446958,-1.5979723,2,2,3,1
34654,Yes,0,1,33.3365491,0.65305014,2,2,1,1
34655,No,0,1,21.8461317,-1.338239,2,3,4,2
34656,No,0,1,26.2343706,-1.4248168,2,3,4,1
34659,Yes,0,1,28.1303921,-0.2127277,1,3,4,2
34661,No,0,2,24.1769438,-0.12615,2,3,2,2
34664,Yes,0,0,27.6050259,-1.5979723,2,2,2,1
34665,Yes,0,2,23.3098978,-1.4248168,1,1,3,1
34666,Yes,0,2,28.5248513,-1.0785056,2,2,3,1
34668,Yes,0,2,19.0037975,-1.338239,1,3,3,2
34669,Yes,0,0,26.8236219,1.60540581,2,3,4,2
34672,No,0,1,29.3282317,-0.2993055,2,3,4,2
34674,No,0,1,36.6455278,-1.0785056,2,4,1,1
34675,No,0,1,26.9734256,-0.3858833,1,4,3,1
34676,No,0,1,22.8754716,-0.9919278,2,2,1,2
34678,No,0,2,29.2331863,-1.0785056,2,3,3,1
34679,Yes,0,2,26.2872613,0.73962793,2,2,1,2
34683,Yes,0,2,32.2706692,-1.0785056,2,3,1,2
34685,Yes,0,0,34.4320523,-1.1650834,1,3,3,1
34686,Yes,0,1,26.1479556,0.73962793,2,2,2,2
34687,Yes,0,2,27.6222766,1.08593908,2,2,1,2
34692,Yes,0,1,23.1139692,1.60540581,2,2,2,2
34693,No,0,2,24.0338653,-1.1650834,1,2,1,2
34697,No,0,1,39.6162007,-0.4724611,1,3,3,1
34698,No,0,2,22.4489091,-0.5590389,2,1,4,1
34700,No,0,1,26.2957342,1.08593908,2,3,2,2
34701,Yes,0,1,25.5937467,-0.5590389,2,4,2,1
34702,No,0,3,27.8913044,-1.5113946,2,3,3,2
34703,Yes,0,1,29.0321194,1.17251687,2,2,3,2
34704,No,0,2,25.7525525,-1.6845501,2,3,3,2
34706,Yes,0,2,30.6964675,-0.90535,1,2,3,2
34712,Yes,0,1,27.8500811,-0.0395722,2,1,1,1
34714,No,0,1,23.7842833,-0.8187723,2,3,2,1
34715,No,1,1,22.0716962,-1.1650834,2,2,3,2
34716,Yes,0,2,31.1787745,0.13358341,2,2,1,1
34717,No,0,1,29.0760658,0.73962793,2,3,2,2
34718,Yes,0,0,26.3930168,1.25909466,2,3,4,2
34720,Yes,0,3,26.7156689,-0.2993055,2,3,2,1
34722,No,0,2,17.6277373,-0.5590389,2,1,4,2
34723,Yes,0,1,30.0060663,-1.5113946,2,2,1,1
34725,Yes,0,2,33.2762224,0.39331678,2,2,1,2
34726,Yes,0,3,25.9658065,0.2201612,1,3,1,2
34728,Yes,0,2,30.1739988,0.30673899,2,3,4,1
34729,No,0,1,42.6362122,-1.0785056,2,3,2,1
34730,Yes,0,1,36.7673129,1.17251687,2,2,1,1
34732,Yes,0,2,26.9656916,-1.5113946,2,1,3,2
34733,Yes,0,0,34.6841333,-1.5979723,2,2,2,2
34734,No,0,3,21.3158926,-0.7321945,1,3,3,2
34736,No,0,2,31.9261324,0.65305014,2,1,3,2
34737,No,0,3,39.8943556,-0.5590389,2,1,3,1
34738,Yes,0,2,28.7076177,0.13358341,2,2,2,2
34739,Yes,0,2,18.2578268,-1.6845501,2,4,2,2
34740,No,0,1,30.2137081,1.60540581,2,2,2,2
34742,Yes,0,1,23.5484368,0.47989457,2,3,4,2
34743,No,0,1,26.8215557,0.56647235,2,3,1,2
34744,No,0,2,26.6086301,1.34567245,1,3,2,2
34747,Yes,0,1,25.2403644,-0.2127277,1,1,4,2
34748,Yes,0,1,35.6704608,0.56647235,2,1,1,1
34749,Yes,0,3,33.9233025,-0.8187723,2,2,2,2
34750,No,0,2,36.6389301,0.65305014,1,3,1,2
34751,No,0,2,34.0393366,-0.90535,2,1,2,2
34754,Yes,0,2,28.251177,1.60540581,1,3,3,2
34755,No,0,1,20.4284858,-0.2127277,1,2,4,2
34756,No,0,1,37.3759713,0.47989457,2,2,1,1
34757,Yes,0,2,30.4815548,0.99936129,2,2,3,2
34759,Yes,0,2,17.1570727,-0.3858833,2,3,1,2
34762,No,0,2,29.3971168,-0.5590389,1,1,3,1
34764,Yes,0,0,29.9980649,0.39331678,1,1,4,1
34766,Yes,0,0,33.437834,1.08593908,2,3,1,1
34767,No,0,3,20.618289,1.43225023,2,1,1,2
34768,No,0,3,29.9751425,-1.5113946,2,1,4,2
34769,Yes,0,0,32.691556,-1.6845501,1,4,2,2
34770,Yes,0,3,20.7937434,0.73962793,1,2,4,1
34771,Yes,0,0,34.5383594,-0.8187723,2,3,1,2
34773,Yes,0,1,30.3859189,-0.8187723,2,3,4,2
34774,Yes,0,0,37.113615,-1.2516612,2,2,4,1
34775,No,0,0,32.2140869,1.51882802,1,4,4,2
34776,No,0,3,30.9397479,-0.0395722,1,3,4,1
34777,Yes,0,1,33.9299569,-0.3858833,2,1,3,2
34780,No,0,2,25.7641695,0.99936129,1,4,3,2
34782,No,0,0,35.5449064,-0.2127277,1,2,2,2
34783,Yes,0,0,25.6810932,-0.12615,2,1,1,2
34784,Yes,0,2,32.7936978,-0.9919278,1,2,1,1
34785,No,0,3,26.6766325,-0.90535,2,3,3,1
34787,No,0,1,24.7504027,-0.8187723,1,1,3,1
34789,Yes,0,2,38.6203507,-0.0395722,1,3,3,2
34794,No,0,2,21.9906175,0.91278351,2,3,2,1
34795,No,0,2,28.5982705,-0.90535,1,3,3,2
34797,Yes,0,1,34.7657802,-0.7321945,1,1,3,2
34798,Yes,0,1,35.7272852,-1.1650834,1,3,1,2
34799,No,0,3,25.798568,-0.8187723,2,3,3,2
34801,Yes,0,0,34.0677714,1.60540581,2,3,4,2
34803,No,0,1,35.1995358,0.39331678,2,2,4,2
34804,No,0,2,36.9973505,0.91278351,2,3,4,2
34808,No,0,0,26.6958227,1.34567245,2,1,2,1
34809,No,0,1,33.8929374,-0.2993055,2,2,1,2
34810,Yes,0,2,35.2010553,1.34567245,2,3,4,2
34811,No,0,2,31.3346015,0.73962793,1,1,2,1
34812,No,0,2,30.6104429,-1.338239,1,2,3,2
34813,Yes,0,1,34.6855239,-0.0395722,2,2,1,2
34815,No,0,1,33.9399503,-0.3858833,2,3,2,2
34816,Yes,0,1,22.2493723,-1.5979723,1,3,2,2
34817,Yes,0,2,15.9306145,0.56647235,2,3,4,2
34819,No,0,1,33.8642713,-0.2993055,2,1,3,2
34820,Yes,0,3,30.0640912,0.13358341,2,4,4,2
34821,Yes,1,1,38.7585196,-0.7321945,2,2,1,1
34822,Yes,0,1,17.662287,1.08593908,2,2,1,2
34825,No,0,2,34.6704933,0.82620572,1,1,3,2
34826,No,0,1,26.4682156,-0.2127277,2,3,1,2
34827,Yes,0,2,29.9984027,-1.4248168,1,2,3,2
34828,Yes,0,2,28.1153052,-1.6845501,2,3,2,2
34829,Yes,0,2,24.9056077,-1.5979723,2,3,1,2
34831,No,0,2,29.8397671,-0.3858833,2,3,4,2
34834,Yes,0,1,25.3185774,1.25909466,2,1,1,2
34836,No,0,1,27.7613211,1.6919836,1,2,3,2
34840,Yes,0,2,26.4164564,1.08593908,2,2,4,2
34842,No,0,3,29.8958334,0.73962793,2,3,2,2
34843,Yes,0,1,22.3608233,0.39331678,2,3,3,2
34845,Yes,0,2,28.0798852,1.60540581,1,3,3,1
34846,No,0,1,25.09341,-0.6456167,2,4,3,2
34847,No,0,0,25.8238396,0.13358341,2,3,1,2
34848,Yes,0,2,35.9097471,-0.4724611,2,4,4,2
34849,Yes,0,1,42.9318929,-1.2516612,2,3,1,1
34850,Yes,0,1,30.170014,-0.8187723,2,1,2,1
34851,No,0,1,25.9652834,-0.6456167,2,2,4,2
34855,Yes,0,1,32.6545398,0.99936129,2,3,1,2
34856,No,0,2,31.6694497,0.91278351,2,2,4,2
34857,Yes,0,3,30.921544,0.99936129,2,3,1,1
34858,Yes,0,1,23.0876002,1.34567245,2,2,3,2
34859,No,0,2,35.6824082,-0.2993055,2,1,2,2
34860,No,0,0,39.3721372,-1.5113946,2,3,3,1
34861,Yes,0,2,30.9641197,1.6919836,2,1,4,2
34862,No,0,1,20.6137761,-0.12615,2,1,3,2
34863,No,0,2,26.6589464,-0.9919278,2,2,1,1
34864,No,0,2,29.9335011,1.60540581,2,4,3,2
34865,No,0,2,30.6665428,-0.90535,2,1,4,2
34868,Yes,0,1,28.1606738,1.17251687,2,1,2,2
34869,Yes,0,2,33.8454735,0.47989457,2,3,4,2
34870,No,0,1,26.679878,1.08593908,2,2,1,2
34871,No,0,0,27.8062661,1.43225023,2,2,2,2
34872,No,0,2,35.8248956,-0.12615,2,3,1,1
34875,Yes,0,2,30.9627419,0.82620572,2,3,2,2
34877,Yes,0,2,35.7072885,1.43225023,2,3,1,2
34878,Yes,0,1,34.0864247,-0.90535,2,1,2,2
34879,Yes,0,0,23.5758947,-0.3858833,1,4,4,2
34881,Yes,0,2,19.0377395,1.17251687,2,3,1,1
34882,No,0,2,39.0503981,-0.12615,1,3,2,2
34883,No,1,2,39.4774432,1.60540581,2,3,3,2
34884,No,0,1,34.4698824,-1.2516612,2,2,1,2
34885,No,0,0,25.3095308,-0.2127277,1,2,4,2
34886,Yes,0,1,32.3391672,-0.5590389,2,4,1,2
34887,No,0,3,28.7141986,-0.6456167,1,1,1,2
34888,No,0,1,24.016346,-0.9919278,2,3,1,2
34891,Yes,0,0,35.4272023,0.73962793,2,2,1,1
34892,No,0,0,33.9712775,0.91278351,2,1,2,2
34893,No,0,3,18.0839924,0.91278351,1,3,4,2
34894,Yes,0,1,26.713561,-0.0395722,2,1,1,2
34895,No,0,2,28.4855236,1.08593908,2,1,4,2
34896,Yes,0,2,23.2351789,0.04700562,2,3,2,1
34897,Yes,0,2,32.9045949,0.30673899,2,2,4,2
34899,Yes,0,0,26.9448914,0.13358341,1,3,3,2
34900,No,0,1,25.0307818,-1.4248168,2,2,4,2
34901,No,0,1,24.7946249,1.34567245,2,2,3,2
34902,No,0,1,25.642634,1.60540581,1,1,2,2
34903,Yes,0,2,18.7725373,1.51882802,1,3,4,1
34904,Yes,0,1,36.6073904,-0.8187723,1,1,1,1
34907,Yes,0,2,30.6537683,0.73962793,2,2,4,1
34908,Yes,0,2,26.4790294,-1.5113946,2,3,1,2
34909,Yes,0,1,19.1753098,-1.2516612,2,2,3,1
34910,Yes,0,2,31.6420632,1.17251687,1,1,3,1
34911,Yes,0,1,30.3395123,-0.90535,1,3,2,2
34912,Yes,0,3,27.0230543,1.34567245,2,4,1,2
34913,No,0,2,21.6155481,0.91278351,2,2,4,2
34915,Yes,0,1,28.3013314,1.25909466,2,2,3,2
34916,Yes,0,3,39.5284055,1.25909466,2,2,1,2
34917,Yes,0,3,36.5405753,-1.6845501,2,1,2,2
34918,No,0,1,27.6877173,1.17251687,2,3,3,1
34921,No,0,2,29.5060086,1.60540581,1,4,3,2
34923,Yes,0,1,38.4472627,0.91278351,1,3,4,1
34924,Yes,0,1,37.4256982,0.91278351,1,2,1,2
34926,No,0,1,30.5745977,0.30673899,2,2,2,2
34927,No,0,1,28.5637712,0.65305014,2,2,2,1
34929,Yes,0,0,29.2550594,-1.1650834,1,1,4,2
34930,No,0,1,34.6033254,-0.7321945,2,3,1,1
34931,No,0,1,30.1955962,-1.4248168,2,3,2,1
34933,No,0,3,32.48412,-1.338239,2,2,3,2
34934,No,0,1,29.7534764,-0.2127277,2,2,4,1
34935,No,0,1,36.0113648,0.30673899,2,3,3,1
34936,No,0,2,28.1550382,-0.4724611,1,4,4,2
34938,Yes,0,2,24.5806145,1.25909466,2,2,2,1
34939,No,0,2,26.2263278,0.2201612,2,4,3,1
34941,Yes,0,3,24.558194,1.43225023,1,2,1,1
34942,No,0,1,36.7184914,0.65305014,2,1,2,2
34943,Yes,0,2,33.009253,1.08593908,2,3,4,1
34944,Yes,0,2,26.9955832,1.6919836,2,3,2,1
34946,Yes,0,0,21.1813721,0.99936129,2,3,1,2
34947,No,0,3,30.4017809,0.04700562,2,2,2,2
34948,No,0,1,37.4446713,0.47989457,1,3,4,2
34950,No,0,0,28.9077423,0.2201612,2,2,1,2
34951,No,0,3,26.0328121,0.91278351,2,2,3,1
34952,No,0,2,35.9744075,-1.5113946,2,3,3,2
34955,Yes,0,2,25.6602303,-0.4724611,2,3,4,2
34956,No,0,1,34.5417083,-1.338239,2,1,3,2
34957,Yes,0,1,32.5232555,-1.5979723,1,2,4,1
34958,Yes,0,1,31.3624881,-1.0785056,2,2,3,2
34961,Yes,0,3,32.5137884,-1.2516612,1,4,2,2
34962,Yes,0,1,26.7862252,-1.6845501,2,2,2,2
