_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,category,category:confidence,category_gold,id,screenname,text
662823501,FALSE,finalized,3,2/18/15 8:40,Information,1,,2.65843E+17,DanoneGroup,More young Chinese are resigning from their jobs before securing a new one because they feel unhappy via @Euromonitor
662823502,FALSE,finalized,3,2/18/15 12:23,Exclude,0.67,,2.65837E+17,DanoneGroup,Danone s'intÃ©resse Ã  la mobilitÃ© de ses collaborateurs: http://t.co/2o4aRMmR via @Le_Figaro
662823503,FALSE,finalized,3,2/18/15 14:04,Information,0.6834,,2.65404E+17,DanoneGroup,to Pr.Gordon for his work on human microbiota and links with human health
662823504,FALSE,finalized,3,2/18/15 9:28,Information,1,,2.63631E+17,DanoneGroup,Danone plans to provide mimimum healthcare coverage for all group employees by 2013 with the program Dan'Cares #health
662823505,FALSE,finalized,3,2/18/15 13:46,Information,1,,2.62921E+17,DanoneGroup,Neocate partnerns with British Allergy Foundation to launch a site for parents of children with #cow's milk allergies http://t.co/DH4gTG59
662823506,FALSE,finalized,3,2/18/15 8:40,Dialogue,1,,2.61463E+17,DanoneGroup,"@morpheusweb Hello, just checked with customer service, they will contact you very soon to see what happened! Have a good day"
662823507,FALSE,finalized,3,2/18/15 9:03,Information,1,,2.60788E+17,DanoneGroup,Nearly half the world's higher education students are in the BRICs and the USA (source: Euromonitor)
662823508,FALSE,finalized,3,2/18/15 11:39,Dialogue,1,,2.56399E+17,DanoneGroup,Congratulations to the winners! RT @DownTo_Earth_ :The 2012 Dan Awards: rewarding the best bottom-up initiatives http://t.co/wP8C2OMx â€_
662823509,FALSE,finalized,3,2/18/15 13:58,Information,1,,2.53833E+17,DanoneGroup,"In Mexico, Bonafont invested in micro-plants to install production lines in remote areas at very low cost : http://t.co/gtwg7e0D #Innovation"
662823510,FALSE,finalized,3,2/18/15 12:05,Information,1,,2.53422E+17,DanoneGroup,Danone expanded its Baby Nutrition activities in 17 new countries since 2007: http://t.co/dbH74foM
662823511,FALSE,finalized,3,2/18/15 11:58,Information,1,,2.5314E+17,DanoneGroup,35 million Brazilians have climbed out of poverty over the last decade and 53% now belong to the middle class: http://t.co/yhwtmFpx
662823512,FALSE,finalized,3,2/18/15 9:03,Information,1,,2.51718E+17,DanoneGroup,The Dannon Company Awards Dannon Next Generation NutritionÂ® Grants Supporting Children's Nutrition &amp  Physical Activity: http://t.co/Wfdvued7
662823513,FALSE,finalized,3,2/18/15 9:07,Information,1,,2.51265E+17,DanoneGroup,#Danone has reduced the number of workplace accidents requiring sick leave by 5 since 2004 #people http://t.co/VygKqLbE
662823514,FALSE,finalized,3,2/18/15 11:26,Dialogue,0.6663,,2.44481E+17,DanoneGroup,"@stephaniemoret hello, our scope is international. Right now our French subsidiary  Danone France  doesn't have one, but this might change"
662823515,FALSE,finalized,3,2/18/15 13:04,Information,0.6602,,2.44054E+17,DanoneGroup,#FF Danone's world: @Danone_Be @danonejobs @Dannon @YogDanone @danonenationcup  @danonecommunity @DownTo_Earth_ @DanetteFR @evianwater
662823516,FALSE,finalized,3,2/18/15 13:40,Information,1,,2.43655E+17,DanoneGroup,45% of residents of elderly homes are malnourished http://t.co/Zfo1D6UW
662823517,FALSE,finalized,3,2/18/15 14:00,Information,1,,2.43326E+17,DanoneGroup," Value creation is the core of what we do every day. We believe it's the best long-term security for ensuring growth  E.Faber, #Danone's COO"
662823518,FALSE,finalized,3,2/18/15 4:22,Information,1,,2.42927E+17,DanoneGroup,60% of our employees live in an emerging country where healthcare may be poor or even nonexistent: http://t.co/A1tdrvDD #people #dancares
662823519,FALSE,finalized,3,2/18/15 12:42,Information,1,,2.42925E+17,DanoneGroup,"Maria Nowak :  In the field of social and solidarity-based economy, what matters for NGOs is escaping their isolation  http://t.co/1OgMfqdL"
662823520,FALSE,finalized,3,2/18/15 9:03,Information,1,,2.42924E+17,DanoneGroup,"Volvic creates the 1st Centre for Micro-entrepreneurship in France, in partnership with #ADIE: http://t.co/uyEN8nb2 #Ecosystem"
662823521,FALSE,finalized,3,2/18/15 4:39,Information,0.6639,,2.42631E+17,DanoneGroup,#Danone Finance upcoming events available here: http://t.co/G3IT7zG0
662823522,FALSE,finalized,3,2/18/15 8:37,Information,1,,2.4263E+17,DanoneGroup,A danone.communities project is a social business that fits into #Danoneâ€™s mission and calls for coworking + innovation http://t.co/2eBfrwEp
662823523,FALSE,finalized,3,2/18/15 4:24,Information,0.3427,,2.41527E+17,DanoneGroup,Keeping work meaningful - RT @HarvardBiz : What Makes Work Worth Doing? http://t.co/vLLszWgZ
662823524,FALSE,finalized,3,2/18/15 12:39,Information,1,,2.41473E+17,DanoneGroup,Recent studies indicate that 45% of residents of elderly homes are malnourished: http://t.co/AouKkLdt
662823525,FALSE,finalized,3,2/18/15 12:51,Information,1,,2.41473E+17,DanoneGroup,Elderly population (over 60) in France strongly increasing : estimate +56%  between 2005 and 2030 #newstakes #ecosystem http://t.co/AouKkLdt
662823526,FALSE,finalized,3,2/18/15 8:53,Information,1,,2.4146E+17,DanoneGroup,@Dannon awarded  Food Packagers of the year  : http://t.co/pqgSjFym #innovation
662823527,FALSE,finalized,3,2/18/15 4:41,Information,1,,2.41117E+17,DanoneGroup,"Itw of Cecile Renouard, researcher at  ESSEC's IRENE's Institute, evaluating #danone's project in Indonesia: http://t.co/9J9WR8J0"
662823528,FALSE,finalized,3,2/18/15 5:22,Information,1,,2.38215E+17,DanoneGroup,"20 years in the OECD, with income inequality having increased in 17 of the 22 OECD countries"
662823529,FALSE,finalized,3,2/18/15 11:39,Information,1,,2.36443E+17,DanoneGroup,#Food is a daily need for each one of us... http://t.co/K8azSSom
662823530,FALSE,finalized,3,2/18/15 4:26,Information,1,,2.3357E+17,DanoneGroup," Our model is based on great people, our regions, strong brands, our global reach and our health mission  - F.Riboud #danoneCEO"
662823531,FALSE,finalized,3,2/18/15 12:39,Information,1,,2.33567E+17,DanoneGroup," The Yoghurt culture company , #danone new fresh food concept opened in July 2012 in NYC http://t.co/5gjIDLcL"
662823532,FALSE,finalized,3,2/18/15 13:56,Information,0.6647,,2.33144E+17,DanoneGroup,http://t.co/A3lvpZwL cc @danonecommunity
662823533,FALSE,finalized,3,2/18/15 8:57,Information,1,,2.33142E+17,DanoneGroup,Danone Ecosystem fund approved sales school project in Algeria for young people without a degree.Classes began in 2012 http://t.co/PfhOsKyk
662823534,FALSE,finalized,3,2/18/15 12:00,Information,1,,2.32775E+17,DanoneGroup,"Within the next five years, people over age 65 will outnumber children under 5 for the first time : http://t.co/j1tRRne9 #newstakes"
662823535,FALSE,finalized,3,2/18/15 13:37,Information,1,,2.32769E+17,DanoneGroup,Agricultural needs and water management: a tricky equation for the future: http://t.co/mJayGmyZ  #prospective
662823536,FALSE,finalized,3,2/18/15 6:51,Information,1,,2.32461E+17,DanoneGroup,"By completing takeover of Wockhardt, #danone marks its entry into India's baby foods and medical nutrition market: http://t.co/qK62foPF"
662823537,FALSE,finalized,3,2/18/15 9:15,Information,0.6647,,2.31326E+17,DanoneGroup,Thks &amp  #FF back @marisa_guev @AgenceAngie @CatalystInc @ForbesWoman @EVEProgramme @KPMG_France @CreditAgricole @lorealparisfr @SNCF @orange
662823538,FALSE,finalized,3,2/18/15 11:59,Information,1,,2.31325E+17,DanoneGroup,Time spent on emails can be cut by 25%-30% by introducing social networking communications into a business (McKinsey &amp  Intl Data corp)
662823539,FALSE,finalized,3,2/18/15 6:49,Information,1,,2.31322E+17,DanoneGroup,Analysing the composition of intestinal #microbiota could improve understanding of diseases like #obesity: http://t.co/gZ9FGPe3 #danone
662823540,FALSE,finalized,3,2/18/15 4:37,Information,1,,2.28141E+17,DanoneGroup,"For the past 15 years, #Danone Mexico (@YogDanone) gave over 140 million pesos to support children with cancer :http://t.co/ZMVKDxu8 #CSR"
662823541,FALSE,finalized,3,2/18/15 8:38,Information,1,,2.28054E+17,DanoneGroup,RT @SustainBrands : Social Entrepreneurship: Still A Misunderstood Concept Among The Public #Business #SocEnt cc @danonecommunity
662823542,FALSE,finalized,3,2/18/15 13:02,Dialogue,1,,2.27704E+17,DanoneGroup,@futuratinow @FoodisPower @jacksonluke Thanks a lot!
662823543,FALSE,finalized,3,2/18/15 5:18,Information,1,,2.26306E+17,DanoneGroup,"According to @WorldBank report, elderly population in #Brazil will triple by 2050 http://t.co/ahEK0lJ9 #danone11 #datawall"
662823544,FALSE,finalized,3,2/18/15 4:28,Information,0.6643,,2.26298E+17,DanoneGroup, Eat like a champ  #Danone's 6 weeks #nutrition program in the UK won  Big Tick  award from @BITC1  http://t.co/AIkECALb #social_innovation
662823545,FALSE,finalized,3,2/18/15 12:21,Information,1,,2.25582E+17,DanoneGroup,The  MICRUBS : 6 top-priority countries in #Danoneâ€™s development strategy: http://t.co/5ZZ3x5Ul #danone11 #NewMarkets
662823546,FALSE,finalized,3,2/18/15 7:01,Dialogue,1,,2.25239E+17,DanoneGroup,@dinidreaming @DanCommunityID - great initiative!
662823547,FALSE,finalized,3,2/18/15 12:59,Exclude,1,,2.25236E+17,DanoneGroup,"RT @smbilodeau: Avec Livelihoods, Danone et ses partenaires utilisent le mÃ©canisme de la finance carbone pour compenser... via @VedaCom"
662823548,FALSE,finalized,3,2/18/15 11:57,Information,1,,2.23409E+17,DanoneGroup,[#Interview] RT @DownTo_Earth_ : Maria Nowak: â€œ#Microcredit can be applied everywhereâ€ù http://t.co/4wZ1AEGM â€_ #socent #sustainability
662823549,FALSE,finalized,3,2/18/15 12:42,Information,1,,2.23043E+17,DanoneGroup,[#Infographic] â€œBringing health through food to as many people as possibleâ€ù: 2011 business lines results http://t.co/dbH74foM  #danone11
662823550,FALSE,finalized,3,2/18/15 12:41,Information,1,,2.22992E+17,DanoneGroup,@Banquemondiale sharing 10 years of experience in #carbon finance  http://t.co/o8rXiGsN cc @LivelihoodsEu @DownTo_Earth_
662823551,FALSE,finalized,3,2/18/15 13:56,Information,1,,2.22973E+17,DanoneGroup,RT @FTLiveTweets: Brazil-Africa Forum - http://t.co/epRYEogT - â€˜building new partnerships for the 21st centuryâ€™ #Johannesburg #development
662823552,FALSE,finalized,3,2/18/15 12:47,Information,1,,2.22687E+17,DanoneGroup,Emmanuel Faber's unconventional thoughts about #food security: http://t.co/Fs1Z1pVo #oldpost #prospective
662823553,FALSE,finalized,3,2/18/15 9:03,Information,1,,2.22336E+17,DanoneGroup,"RT @DownTo_Earth_ : In Ukraine, giving voice to the beneficiaries through an ethnographic study http://t.co/zmCQteGA #sustainability"
662823554,FALSE,finalized,3,2/18/15 11:18,Exclude,1,,2.2093E+17,DanoneGroup,"@LivelihoodsEu vu par @LaTribune :  Danone, un bon samaritain de la finance verte  http://t.co/YH13Ed7X #C02 #innovation"
662823555,FALSE,finalized,3,2/18/15 4:21,Information,0.6573,,2.17296E+17,DanoneGroup,"A positive approach to #food: one conviction, one principle, one golden rule, one tool #Danone #danone11: http://t.co/0lUK3Otw"
662823556,FALSE,finalized,3,2/18/15 13:42,Information,1,,2.13596E+17,DanoneGroup,"Danâ€™Cares program to provide minimum healthcare coverage for #Danoneâ€™s 101,885 employees by 2013: http://t.co/TuJiZOCR #danone11 #grow"
662823557,FALSE,finalized,3,2/18/15 9:18,Information,1,,3.74571E+17,DanoneGroup,Danone #Waters reached its goal of raising awareness about #water benefits:  In #France 98% of the visitors found the animation instructive
662823558,FALSE,finalized,3,2/18/15 12:21,Information,1,,3.74571E+17,DanoneGroup,"Danone #Waters toured seaside towns in France for the 3rd yr this summer &amp  for the 1st time in Brazil &amp  Spain, to promote healthy #hydration"
662823559,FALSE,finalized,3,2/18/15 8:50,Information,1,,2.58178E+17,DanoneGroup,"Among children under 3, the most common food allergy is to cow's milk, with 2% of children thought to be severely affected #MedicalNutrition"
662823560,FALSE,finalized,3,2/18/15 13:51,Information,1,,2.46554E+17,DanoneGroup,LatAm would have to invest about 8.1% of its total GDP between 2012-2020 to catch up with infrastructure levels of the â€œAsian Tigersâ€ù
662823561,FALSE,finalized,3,2/18/15 9:31,Information,1,,2.285E+17,DanoneGroup,"RT @FTLiveTweets : Sao Paulo accounts for 21% of #Brazil's population, and 32% of the country's GDP #FTCitiAwards #NewMarkets"
662823562,FALSE,finalized,3,2/18/15 6:57,Information,1,,3.74896E+17,DanoneGroup,@Dannon Company is committed to helping #Americans make better food choices and to eat #yogurt every day @OneYogurt #US
662823563,FALSE,finalized,3,2/18/15 13:42,Information,1,,2.93298E+17,DanoneGroup,"Facebook campaign converted 285,000 mouse clicks into 285,000 kilos of food for the Spanish Federation of Food Banks: http://t.co/2GDWXvBc"
662823564,FALSE,finalized,3,2/18/15 13:24,Information,1,,2.6911E+17,DanoneGroup,From our blog - The Daniel and Nina Carasso Foundation: committing to sustainable food and long-term health http://t.co/77X65hpv
662823565,FALSE,finalized,3,2/18/15 13:50,Information,1,,2.58178E+17,DanoneGroup,Neocate partnered with British Allergy Foundation to launch a site for parents of children with cow's milk allergies http://t.co/6pUnDwQP
662823566,FALSE,finalized,3,2/18/15 13:51,Information,1,,2.28729E+17,DanoneGroup,First time ever #Danone sales reach â‚¬5 billion in a quarter #danoneH1 #Q2 #finance
662823567,FALSE,finalized,3,2/18/15 10:18,Information,1,,2.48089E+17,DanoneGroup,Danone Research Centre for Specialized Nutrition is the 1st in Asia Pacific to focus fully on child &amp  maternal health http://t.co/T4qBQ4k2
662823568,FALSE,finalized,3,2/18/15 5:22,Information,1,,2.28731E+17,DanoneGroup,Dual dynamics for #danoneH1: WE (35% of sales) negative vs. rest of the world (65% of sales) growing double digit #finance #danone
662823569,FALSE,finalized,3,2/18/15 6:42,Information,1,,2.28731E+17,DanoneGroup,#Danone first half 2012 highlights: sales up 5.9% driven by #emerging markets and free cash flow at â‚¬890 million #danoneH1 #finance
662823570,FALSE,finalized,3,2/18/15 6:48,Information,1,,2.48461E+17,DanoneGroup,"From our blog: RT @DownTo_Earth_ Today on down to Earth, an exclusivity: the weather forecast for September, 2085 http://t.co/3XUtrEyp â€_"
662823571,FALSE,finalized,3,2/18/15 8:56,Information,1,,2.38573E+17,DanoneGroup,Mothers in #China trust online communities more than their own friends regarding product recommendations for children (source: Euromonitor)
662823572,FALSE,finalized,3,2/18/15 8:42,Information,1,,2.58465E+17,DanoneGroup,"In the US, Danone market share is up in fast-growing Greek yogurt segment, benefiting from new production capacity #danonesales"
662823573,FALSE,finalized,3,2/18/15 13:24,Information,1,,3.76989E+17,DanoneGroup,"Danone in #Canada invests $40mln in its Boucherville #plant, producing @Oikos #GreekYogurt http://t.co/D6O0jYsgK1"
662823574,FALSE,finalized,3,2/18/15 9:02,Information,1,,2.96297E+17,DanoneGroup,"Living longer doesn't mean living a longer, healthy life. On average, people live 8.7 years with ill health or injury. Source: @Euromonitor"
662823575,FALSE,finalized,3,2/18/15 12:15,Information,0.6675,,2.48795E+17,DanoneGroup,Latest newsletter from Danone Ecosystem fund is out with a focus on microdistribution projects http://t.co/B5VkXfFk #social_innovation
662823576,FALSE,finalized,3,2/18/15 12:40,Information,1,,2.48787E+17,DanoneGroup,"In Mexico, Danone Semilla project plans to create 4,000 jobs in microdistribution by 2015 #social_innovation http://t.co/7oWctKhH"
662823577,FALSE,finalized,3,2/18/15 13:36,Information,1,,2.3891E+17,DanoneGroup,"In Indonesia, large-scale food retailing accounted for only 8% of grocery sales in 2010: http://t.co/ahEK0lJ9  #danone11 #datawall"
662823578,FALSE,finalized,3,2/18/15 11:21,Information,1,,2.28745E+17,DanoneGroup,Long term sustainable performance is #danone 's priority: continued investments in growth geographies/categories #danoneH1 #finance
662823579,FALSE,finalized,3,2/18/15 13:51,Information,1,,2.96299E+17,DanoneGroup,Creating Healthy Products and Promoting Healthy Lifestyles in Indonesia: http://t.co/6X9ADPgE
662823580,FALSE,finalized,3,2/18/15 12:54,Dialogue,1,,2.3899E+17,DanoneGroup,@Facundoetche @DownTo_Earth_ @danonecommunity thanks a lot and #FF back!
662823581,FALSE,finalized,3,2/18/15 12:23,Information,1,,2.50627E+17,DanoneGroup," When you're engaged in a co-construction dynamic with communities, the timing is different, you need patience  says E.Faber #GlobalC2012"
662823582,FALSE,finalized,3,2/18/15 12:28,Information,1,,2.50616E+17,DanoneGroup,"Danone-Unimilk opens a new line for production of baby food in Kuban, Russia : http://t.co/JjXNT40T"
662823583,FALSE,finalized,3,2/18/15 12:45,Information,1,,2.50228E+17,DanoneGroup,Danone is a strategic partner of @Planetworkshops - this year's edition on  Co-Construction  #GlobalC2012
662823584,FALSE,finalized,3,2/18/15 11:21,Action,1,,3.80324E+17,DanoneGroup,Letâ€™s join @danonecommunity at #Convergences at Palais Brongniart until sept 19th to support #socialbusiness @TeamC2015
662823585,FALSE,finalized,3,2/18/15 3:51,Exclude,0.6496,,2.70835E+17,DanoneGroup,@DownTo_Earth_ @Planetworkshops merci beaucoup!
662823586,FALSE,finalized,3,2/18/15 12:34,Exclude,1,,2.28753E+17,DanoneGroup,Ã©mergents ns continuons Ã  ns dÃ©velopper et Ã  Ã©tendre notre prÃ©sence  (Maroc et Inde rÃ©cemment) #danoneH1 #danone
662823587,FALSE,finalized,3,2/18/15 13:21,Information,1,,2.70919E+17,DanoneGroup,"RT @McKinsey_CSI : By 2025, 70 percent of all manufactured goods could be sold in developing economies http://t.co/YPOpHYYC"
662823588,FALSE,finalized,3,2/18/15 9:01,Information,0.6582,,2.58554E+17,DanoneGroup,"Discover  Danone Investor Relations , our first iPad application designed for the investor community : http://t.co/gtqZdn2z"
662823589,FALSE,finalized,3,2/18/15 8:40,Information,1,,2.58849E+17,DanoneGroup,"@BonafontBrasil launches  Experience 15 , a Facebook application to stimulate people to adopt healthier habits : http://t.co/hfMcLKji"
662823590,FALSE,finalized,3,2/18/15 13:22,Information,1,,3.82909E+17,DanoneGroup,#Poland: Danone #Sustainable #Agriculture project has won the #Forbes Award in Leader of #Sustainable Development
